word_count,lead_paragraph,headline,abstract,locations,section,snippet,source,subjects,url,desk,date,type,id
417,the decision by gazprom russia s state controlled energy giant followed an easing in tensions between the two countries in diplomatic and military matters,russia gives ukraine more time to pay for natural gas,russian state controlled energy giant gazprom pushes back by week its ultimatum to ukraine to pay in advance for natural gas or face shutoff company also lowers its asking price signaling softening of its stance in the two countries pipeline politics,"[u'Russia', u'Ukraine']",World,the decision by gazprom russia s state controlled energy giant followed an easing in tensions between the two countries in diplomatic and military matters,The New York Times,"[u'Natural Gas', u'Pipelines']",http://www.nytimes.com/2014/06/03/world/europe/russia-gives-ukraine-more-time-to-pay-for-natural-gas.html,Foreign,2014-06-03,News,538ca7c2798810066d972c1b
311,the price of oil was little changed above barrel tuesday as traders awaited reports on us supplies of crude and refined products,oil steady above as us supply data awaited,,[],U.S.,the price of oil was little changed above barrel tuesday as traders awaited reports on us supplies of crude and refined products,AP,[],http://www.nytimes.com/aponline/2014/06/03/us/ap-oil-prices-.html,,2014-06-03,News,538d94e8798810066d972e8b
312,corn prices settling lower for the fourth day in row on tuesday as expectations build for plentiful harvest,corn prices fall on expectations for strong crop,,[],U.S.,corn prices settling lower for the fourth day in row on tuesday as expectations build for plentiful harvest,AP,[],http://www.nytimes.com/aponline/2014/06/03/us/ap-us-commodities-review.html,,2014-06-03,News,538e2679798810528a328051
179,the price of oil was little changed tuesday as traders awaited reports on us supplies of crude and refined products,oil up slightly as us supply data awaited,,[],Business Day,the price of oil was little changed tuesday as traders awaited reports on us supplies of crude and refined products,AP,[],http://www.nytimes.com/aponline/2014/06/03/business/ap-oil-prices.html,,2014-06-03,News,538e2b68798810528a328060
1346,,business highlights,,[],Business Day,,AP,[],http://www.nytimes.com/aponline/2014/06/03/business/ap-us-business-highlights.html,,2014-06-03,News,538e4583798810528a3280c7
477,the senate on tuesday confirmed president barack obama choice to head an agency overseeing potentially risky financial market activities,senate confirms massad to head financial agency,,[],Business Day,the senate on tuesday confirmed president barack obama choice to head an agency overseeing potentially risky financial market activities,AP,[],http://www.nytimes.com/aponline/2014/06/03/business/ap-us-cftc-nominee-confirmed.html,,2014-06-03,News,538e4d2b798810528a3280f8
479,,massad is confirmed as chairman of futures commission,the senate confirmed timothy g massad as well as two other commissioners sharon y bowen and j christopher giancarlo,[],Business Day,the senate confirmed timothy g massad as well as two other commissioners sharon y bowen and j christopher giancarlo,The New York Times,"[u'Regulation and Deregulation of Industry', u'Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', u'Appointments and Executive Changes']",http://dealbook.nytimes.com/2014/06/03/massad-is-confirmed-as-chairman-of-futures-commission/,Business,2014-06-03,Blog,538e5489798810528a32811d
1087,president obama climate plan relies on natural gas ability to drive down emissions but it unclear whether its net effect helps in the long term,the potential downside of natural gas,news analysis climate stabilization plan announced by pres obama relies on conventional wisdom strongly promoted by industry that natural gas drives down emissions but it unclear whether its net effect helps in long term,[],Business Day,president obama climate plan relies on natural gas ability to drive down emissions but it unclear whether its net effect helps in the long term,The New York Times,"[u'Carbon Dioxide', u'Coal', u'Global Warming', u'Natural Gas', u'Greenhouse Gas Emissions', u'Environment']",http://www.nytimes.com/2014/06/04/business/energy-environment/the-potential-downside-of-natural-gas.html,Business,2014-06-04,An Analysis; News Analysis,538e3910798810528a328092
170,crude oil declined in price thursday after an unexpectedly large drop in us stockpiles was offset by rising supplies of refined fuels,crude oil declines despite us supply drop,,[],U.S.,crude oil declined in price thursday after an unexpectedly large drop in us stockpiles was offset by rising supplies of refined fuels,AP,[],http://www.nytimes.com/aponline/2014/06/04/us/ap-oil-prices.html,,2014-06-04,News,538ecfe4798810528a328222
220,mexico state owned pemex oil company said wednesday it made some financial profit on its aborted alliance with repsol after selling percent stake in the spanish company for about the price it paid for it three years ago,mexico pemex no loss on repsol shares,,[],World,mexico state owned pemex oil company said wednesday it made some financial profit on its aborted alliance with repsol after selling percent stake in the spanish company for about the price it paid for it three years ago,AP,[],http://www.nytimes.com/aponline/2014/06/04/world/americas/ap-lt-mexico-spain-repsol.html,,2014-06-04,News,538f41dd798810528a32836f
1197,scrambling to compensate for lack of water from mainland ukraine farmhands are laying row after row of pipe to drip water across dusty fields in crimea arid north,russia faces struggle to wean crimea economy off ukraine supplies,,[],World,scrambling to compensate for lack of water from mainland ukraine farmhands are laying row after row of pipe to drip water across dusty fields in crimea arid north,Reuters,[],http://www.nytimes.com/reuters/2014/06/04/world/europe/04reuters-ukraine-crisis-crimea-economy.html,,2014-06-04,News,538fde9479881020af4fb4ef
1197,scrambling to compensate for lack of water from mainland ukraine farmhands are laying row after row of pipe to drip water across dusty fields in crimea arid north,russia faces struggle to wean crimea economy off ukraine supplies,,[],World,scrambling to compensate for lack of water from mainland ukraine farmhands are laying row after row of pipe to drip water across dusty fields in crimea arid north,Reuters,[],http://www.nytimes.com/reuters/2014/06/05/world/europe/05reuters-ukraine-crisis-crimea-economy.html,,2014-06-05,News,53900ae079881020af4fb559
774,asian markets turned mixed on friday as investors offered only polite applause for the european central bank latest stimulus package while the euro went off script in vicious short covering rally,asia offers muted applause for ecb euro bounces,,[],Business Day,asian markets turned mixed on friday as investors offered only polite applause for the european central bank latest stimulus package while the euro went off script in vicious short covering rally,Reuters,[],http://www.nytimes.com/reuters/2014/06/05/business/05reuters-markets-global.html,,2014-06-05,News,53900b9679881020af4fb55b
268,global food prices fell in may for the second consecutive month as lower dairy cereal and vegetable oil prices counteracted rising sugar and firm meat prices the united nations food agency said on thursday,world food prices drop in may for second consecutive month,,[],Business Day,global food prices fell in may for the second consecutive month as lower dairy cereal and vegetable oil prices counteracted rising sugar and firm meat prices the united nations food agency said on thursday,Reuters,[],http://www.nytimes.com/reuters/2014/06/05/business/05reuters-food-fao.html,,2014-06-05,News,53902f7179881020af4fb5a7
